высочайшее повеление таквсеибыло лгбт,1
вы таки не поверите но немцы написали что это не русские злые а сша и ес сами испортили отношения,0
вы уже признаете границу рф,0
выходит если кононенко невиновен должны арестовать пришедшего к абрамавичусу и человека из ап с которым он говорил,0
выходит что у провайдера воля траффик идет через яндекс,0
вы что дебилы стратегическое сырьё агрессору поставляли������ви шо конченные долбобы куда сбу смотрит кругом и ганьба������,0
вы щоо москалям продались какие работы по сохранению ведь по вашим же репортажам ватники дикари ������������������,0
вьі заметили что в фб всьо постится само собой ну т е один неправильньій ок и понеслось последние 6фото в сети,0
вэлыкопэрэможнисть пид загрозою навколо зрадная,0
в эуропе жить по эуропэйски выть страна404,0
в эфире днепропетровска появилась россия 1 и пропали все украинские каналы новости дня,0
в эфире программа воскресная,0
в эфире шустер live патриоты и ведущий шокированы народ против шакалов тв украина шоу,0
в єс хочуть надати безвіз україні та грузії з 1 січня змі,1
від andriy tsaplienko,0
від адепта русскиймир уважно читати прихильникам думки настамнет і іншим крымнашам,0
від бандерівського bloombergа розхитує нам тут човен хіба почитати олега пономаря там чудеса там русалка,0
відбивна на свята або кролік шпигований кулею в лоба україна майдан революція яценюк,0
від братів поляків сейм польши признал волынскую резню геноцидом поляк докококококоле,0
відведення військ на власній території це що а розумію це й є справжня,1
від видання постить новину посилаючись на минулорічний фейк,0
відзвітували про таблеточки кажуть що обіцяних гройсманом ліків для дітей немає,1
відкрили для руху замарстинівську майже 8 міс робили нові труби і дорогу я вже забув як трамвай виглядає але ж тепер гарно,1
відлунав гімн який співробітники дніпро арени співали у стилі ракіцького дійсно це ж аж 6 рядків тексту дніпро ворскла,0
відміняється з цього приводу хочу провести нове,0
відміняється ох ні не так вступленіє в єс унічьтожит наше проізводство заводи закроют будєт,0
віднині тариф на газ для населення становить 7188 грн за тисячу кубометрів гройсман тарифи майдан україна,0
відома луцька модель похизувалася відпочинком в окупованому криму,0
відпетренка украина україна обыватель власть сарказм сатира карикатура caricature petrenko,0
відповідь порошенкоботам порошенко,0
відповідь тим крикунам які волають про дереформи,1
від по результатам сесії запорізької міської ради,1
від солідарності по результатам сесії запорізької міської ради 1 голова фракції солідарність,1
відсутність мовлення армія фм у маріуполі або прикриття неквапливості,0
відсутність протесту свавіллю влади породжує диктатуру майдан україна революція,0
від сьогодні в донецькій області запроваджується система електронних публічних закупівель prozorro,1
від сьогодні в україни безвізовий із совенією,1
від творців ничегонеменяется та,0
відтепер моє місце прописки вулиця чорновола,1
від тетяни висоцької,0
від укртелеком кордон намалювали суки,0
відчуття від перемоги нагадує відчуття від покупки якоїсь дорогої безполєзної речі євробачення джамала,1
візуальної культури над письмовою як сказав би бела балаж,1
війна невідворотна доведено історією 1939 1945,1
військова або чому може навчити український зрадник канадського вояку ато полторак руїна,0
військовий прокурор з автівками ціною 100 000$ фото відео ато україна люстрація війна новини,0
військовий прокурор з автівками ціною 100 000$ фото відео ато україна люстрація війна новини відео,0
віковічна мрія громаді туристів славська гребенова і тухлі про європейську дорогу здійснилась sheremeta,1
він дурачок чи прикидається всі новини по пару раз твітить но онолітєгам потрібна,0
він же втік втік це свого роду зрада і як це за його словами немає майбутнього у збірної це однозначно,0
вінницьким ветеранам подарували побутову техніку ветерани річниця влада новини,1
вінницькі айтішники знову стали найкращими олімпіада,1
вінницькі стрільці на чемпіонаті європи перестріляли росіян чемпіонат європа,1
в інтерсіті не можна мандрувати з великими собаками але в см не вказано які то великі,0
віра то підстава сподіваного доказ небаченого євр 11 1 ➡,1
вірусебе україна мрія гроші життя інвестиції бізнес натхнення цитати успіх мотивація лідерство,1
віталій дейнега голосуйте за кого угодно но если шарий победит то это будет даже не,0
віталій дейнега голосуйте за кого угодно но если шарий победит это будет даже не,0
віталіна мусієнко голос країни — не просто пригода голоскраїни6,1
вітаю yuriy husyev та ahur pereverziev це реальна,1
вітаю здоров*ячка рідних людей поруч та щоб в житті була лише,1
вітаю з хет триком 90 % гри нашої команди зробив ти і 100% перемоги зробив теж ти цей день повністю твій фктемп 4 3,1
вітаю олену підгрушну з золотом на етапі кубка світу з біатлону так тримати біатлон підгрушна,1
вітаю сьогодні американців з днем належності у них це все таки і жодних синестезій зради взагалі нема й близько,1
вітаємо в нашій,1
вітаємо всіх з днем великої перемоги ми памятаємо і ніколи не забудемо 9травня победа,1
вітаємо донецьку команду з перемогою шахтар донецьк,1
вітаємо з перемогою ♥♥♥ джа джамала євробачення2016 україна,1
вітаємо команду prozorro це ви найкрутіші,1
вітаємо нашу олену підгрушну з перемогою у жіночому спринті успіх біатлон кенмор жінки спринт,1
вітаємо олену костевич чергова цього разу у ріо золото стрільба чемпіонка,1
вітаємо олену костевич чергова цього разу у ріо чернігів дитинець,1
вітаємо переможця конкурсу креативні ідеї вячеслава кабанчука креатив,1
вітаємо ухвалення законопроекту №4496 який спрощує експорт послуг за кордон справжня …,1
вітаємо учора запутилася в роботу нова дністровська гаес вона дозволить зекономити на паливі близько 150 млн доларів на рік,1
вітаємо чемпіона з днем народження усик олександрусик деньнародження україна симферополь крым,1
вітаємо іванну климпуш цинцадзе з призначенням на посаду віце премєр міністра з євроінтеграції,1
вітаємо і пишаємося джамала перемогла на євробаченні 2016  евробачення евровидение2016 eurovision победа украина,1
віче 28 лютого о 12 00 революція україна майдан,0
гаагский суд отменил решение о выплате $50 млрд акционерам юкоса деньги,1
гавнапольский как пить дать заслан туда путиным у него по телеку только одна гггг,0
гагарин был украинцем сугс,1
газ honda civic 4d,0
газ hyundai elantra,0
газ hyundai i10,0
газ kia magentis,0
газ lexus lx 570,0
газ mazda 6,0
газ mercedes g class,0
газ mercedes gl 450,0
газ mitsubishi asx,0
газ mitsubishi grandis,0
газ mitsubishi pajero wagon,0
газ toyota rav4,0
газ volkswagen caddy,0
газ volkswagen touareg,0
газ без скидки для украины подорожал с 212$ до 180$ экономика газ,1
газ бмв 544,0
газ для населения стал в 4 раза дороже и это для власти с майдана,1
газета ру московии констатирует украина прожила эту зиму без поставок газпрома всё равно кабмин,0
газета украинская правда основана георгием гонгадзе в 2000 году,1
газетная зрада крутитьнаждак новый оборот великого колеса генотьбы,0
газ из рф только что пошёл в геническ у кастрюлеголовых,0
газ киа рио,0
газ лексус жх 470,0
газ митсубиси лансер,0
газ митсубиси лансер х,0
газ мицубиси лансер х,0
газ на audi allroad,0
газ на bmw 523 f10,0
газ на ford mondeo,0
газ на great wall,0
газ на honda,0
газ на hyundai santa fe,0
газ на lexus rx 350,0
газ на mazda 3,0
газ на mazda сх 9,0
газ на nissan tiida,0
газ на peugeot 208,0
газ на peugeot 4007,0
газ на peugeot boxer,0
газ на toyota camry,0
газ на toyota highlander,0
газ на volkswagen passat b6,0
газ на ауди,0
газ на ауди а4,0
газ на ауди а6,0
газ на лексус рх 350,0
газ на митсубиси,0
газ на мицубиси асх,0
газ на тойоту камри,0
газ на тойоту прадо 150,0
газ на фольксваген тигуан,0
газ на форд мондео,0
газобаллонное оборудование на citroen c3 picasso,0
газобаллонное оборудование на kia rio,0
газобаллонное оборудование на suzuki grand vitara,0
газобаллонное оборудование на крайслер,0
газобаллонное оборудование на шевроле,0
газобаллонное оборудование на шкоду йети,0
газовая установка 4 поколения харьков,0
газовая установка на ford,0
газовая установка на mercedes ml 550,0
газовая установка на mercedes sprinter,0
газовая установка на nissan x trail,0
газовая установка на toyota venza,0
газовая установка на бид,0
газовая установка на бид ф3,0
газовая установка на киа маджентис,0
газовая установка на лексус лх 570,0
газовая установка на мерседес в124,0
газовая установка на мицубиси грандис,0
газовая установка на мицубиси лансер х раллиарт,0
газовая установка на пежо boxer,0
газовая установка на приору,0
газовая установка на рено,0
газовая установка на рено меган,0
газовая установка на тойоту королла,0
газовая установка на тойоту хайлендер,0
газовая установка на фольксваген туарег,0
газовая установка на форд фокус,0
газовая установка на хонду цивик 4д,0
газовое оборудование на hyundai grandeur,0
газовое оборудование на mitsubishi outlander xl,0
газовое оборудование на ауди а4,0
газовое оборудование на киа церато,0
газовое оборудование на ниссан кашкай,0
газовое оборудование на ниссан микра,0
газовое оборудование на пежо 301,0
газовое оборудование на рено дастер,0
газовое оборудование на рено меган,0
газ пежо boxer,0
газпром будет платить за транзит газа по старым тарифам власть с майдана в очередной раз запизделась,0
газпром газ,1
газпром и нафтогаз обсудили условия закупки российского газа и транзит,0
газ рено флюенс,0
газ тойота прадо 120,0
газ тойота хайлендер,0
газ фольксваген пассат б6,0
газ форд куга,0
газ хонда цивик,0
газ хюндай соната,0
газ хюндай элантра,0
галичанский сепаратизм детектед политика покаещеукраина новости укры,0
галлы крутанут наждак еще раз крутитьнаждак,0
галлы что ж вы делаете насралося аберрациясознания украинствоэто тронныйзалинститутамозга тількими,0
гальшка оа тетянаоксенюк гуманітарний гальшкароку,1
ганарыстыя парсюки из а наносят ответный удар перамога экспобел google belarus…,0
гандьба околофутбольная эталонныедебилы упыриведение,1
ганебна або зрадна ганьба,0
ганебна зрада всього украиньского народу brexit,0
ганебна от немеччины,0
ганебна та наклеп,0
ганебна та наклеп клятих москалів,0
ганьба агентыпутина,0
ганьба воин светка воровала сало жрала его на толчке а потом пердела в землянке побратимов,0
ганьба здобулы,0
ганьба и всё такое,0
ганьба и зрада испанскийлыжныйинструктор крутитьнаждак россиядолжна,0
ганьба майдан щеневмерла,0
ганьба нардепам от блока порошенко рада,0
ганьба обама слил мы были готовы арестовать путина но тут пришли санитары и зафиксировали нас,1
ганьба і натуральні а не той весь шабаш про шокіна покіна ліпецьку фабрику,0
гарна новина для бухгалтерів податки,1
гарна стаття чому в кишенях не видно реформ реформи чому в кишенях нема реформ 493feb883e25 yt7i5arh9,0
гарні новини смокчіть зрадойоби та адепти тарифного майдану 2 0,1
гасло кацапів нада піздіть підтримали наші брати канадці,1
гбо 2 поколения цена,0
гбо 2 харьков,0
гбо 4 на мазду сх 7,0
гбо 4 на ниссан,0
гбо 4 на тойоту камри,0
гбо 4 на тойоту прадо 120,0
гбо 4 на тойоту рав4,0
гбо 4 поколения на ниссан кашкай,0
гбо 4 поколения на ниссан тиида,0
гбо 4 поколения на рено флюенс,0
гбо 4 поколения на тойоту аурис,0
гбо 4 поколения на тойоту тундра,0
гбо 4 поколения на форд куга,0
гбо 4 поколения на хюндай туксон,0
гбо lexus rx 350,0
гбо на audi,0
гбо на bmw,0
гбо на ford focus 2,0
гбо на hyundai accent,0
гбо на hyundai matrix,0
гбо на kia cerato,0
гбо на mazda 6,0
гбо на mercedes,0
гбо на mercedes ml 350,0
гбо на mercedes sprinter,0
гбо на mitsubishi,0
гбо на mitsubishi lancer,0
гбо на mitsubishi outlander xl,0
гбо на nissan murano,0
гбо на nissan teana,0
гбо на renault,0
гбо на volkswagen,0
гбо на volkswagen passat b7,0
гбо на ауди а3,0
гбо на бмв х5,0
гбо на дэу,0
гбо на киа церато,0
гбо на мазду 3,0
гбо на мазду сх 7,0
гбо на митсубиси паджеро вагон,0
гбо на мицубиси лансер х раллиарт,0
гбо на мицубиси паджеро вагон,0
гбо на ниссан кашкай,0
гбо на ниссан микра,0
гбо на ниссан отзывы,0
гбо на пежо 107,0
гбо на рено меган,0
гбо на тойота королла,0
гбо на тойоту,0
гбо на тойоту венза,0
гбо на хонду аккорд,0
гбо на хюндай,0
гбо на хюндай матрикс,0
гггг оце так казав же бородавці що його посодют а він не вірив ги,1
ггг країну мельдонієвих перемог будуть перевіряти дуже ретельно ібо нєхуй ми чекаємо на євро,1
ггг який свидомый источник = у россии 119 место у украины – 118 а у белоруссии – 120 як це переможно звучить,1
где в 10 украинская подборка новостей,0
где в україне свобода слова я не намерена молчать когда людей сажают за свою точку зрения занадтобагато,0
где логика читайте 3 последних абзаца wtf,0
где москва новгород оба ростов псков и др,0
где неправда бгг,0
где то здесь должна быть,0
где то рядом,1
где то я такое уже читал ордо,0
гей альянс украина ознакомил свидомую публику с вольными нравами карателей українацеєвропа пидарасы,1
гей парад и савченко садовой и мусор и попытка отмены люстрации вот основные тренды этой недели в,0
гена на свободе дома в украине кажется это очень и очень важно это среди тысячи зрад я запомнила,1
генералов давно предупреждали что рашисты займут коминтерново,0
генералов давно предупреждали что рашисты займут коминтерново спротив,0
генералов давно предупреждали что россияне займут коминтерново,0
генератор нажать на картинку,0
гениально ещё нужно переименовать сибирь в бандеру и кацапы сами её отторгнут,1
гений госуправления продолжает мастурбировать всесразудосталикошельки йоговисокоповажнiсть,0
геноцид реформа в херсоне матери одиночке,1
генпрокуратура россии одессу запрос что пётр любченков для дальнейшей выдачи фсб,0
генсек обсе заявил что в донбассе нет российских военных,0
генсек оон призвал украину и страны прибалтики самоуничтожиться ia newstodayia newstoday,0
генштаб объяснился по поводу знаменитого интернетмема,0
генштаб украины выполнил приказ по наращиванию военной силы возле крыма украина крым сугс,1
генічеськ чергова українська вже минуло пів літта а проблема з газом для опалення міста так і не,1
георгиевская лента в играх престолов,0
гепа как всегда выделили харькову 30 млн грн распилили так а шо,0
гепа піариться кернес україна украина ато донбасс зсу saveuatwi,0
гепа харьковский задекларировал коллекцию часов на 900 тысяч долларов мыздобулы,0
геращенко захарченко гонопольский сепаратисты,0
германия продинамила хероев ато всесразудосталикошельки видео страна404 трiюмфальнокрокуватиме,0
героев да разоружить как можно может еще предложите пойти работать,0
герой майдана и ато перемогает замаскированного под фикус агента путина юмор цэ_перемо,0
герой украины призвал крымскотатарскую молодежь не участвовать в проукраинских организациях крым украина,0
героям слава господь бережи наші кордони балада про піхоту україна,1
героям слава це сугс,1
герої не вмирають аміров лісник мужчиль ато репресії,0
герої псевдо гошники зробили дня особливо повеселило що більшість назв організацій використовують,0
гетьман ты победил полтава мазепа победа,1
геть патриотичных застройщиков,0
геть порошенка та яценюка зрадників україни хто за то лайк та репост ато україна майдан 3 порошенко,0
геть усiх дядя вова прекрати,0
гибридный асфальт может думали что он прирастёт как газон в рулоне наталия пэрэмога наталья старокожко,0
ги ги в днр своя,0
ги ги мером одеси виявився російський громадянин,0
гимнастка романова будет выступать за россию художественнаягимнастика романова sporepoer,0
гинуть наші герої а зрадники на банковій та грушевського набивають кишені рада8 порошенко житипоновому,0
гиркин правосеки ворвались в крым и бесчинствуют на территории оного,0
гитлеровские подстилки с таки доскакались залупа,0
глава еврокомиссии жан клод юнкер украина не сможет стать членом ес и нато в ближайшие 20 25 лет каждому юнкеру по майдану,1
глава еврокомиссии северный поток 2 изменит рынок газа в европе,0
глава ек украина в ближайшие 20 25 лет не станет членом евросоюза и нато ▶,0
глава мвд франции безвизовый для украины – не вопрос ближайших месяцев,0
глава минспорта украины обвинил россию в краже золота на олимпиаде,0
глава молдавской православной церкви московского патриархата сегодня в тирасполе благословил главаря пмр шевчука на чё то там,0
глава мюнхенской конференции нужна отмена виз крутитьнаждак,0
глава села решил перечить шакалам порошенко о том что мобилизация незаконная была нет военного положения…,0
главная революції гідності сугс,1
главная у мочанова сегодня приус,0
главне шо обісрав і написав d,0
главное каков результат победила украина результат земля и активы уже не украинцев а зап собст в,1
главное последнюю строчку не читать,1
главное упущение министерства информационной политики украины,0
главное чтоб постоянно была над рашка фсио ������������,1
главное что на украине сменяет перемогу������������������,1
главные предательства в истории россии в украине вообще за зрадой каждый день,0
главный архитектор крыма согласовал схему трассы таврида невсётакоднозначно крутитьнаждак,0
глазам своим не поверил когда увидел что тарифы на жкх в украине подняли на 200 1000% україна,1
гл воен прокурор укрины матиос по всем признакам и согласно конституции дук правый сектор – незаконное вооруженное формирование,0
глума над несчастными хохлами теперь на сутки,1
глядя на декларации украинских депутатов где то в сизо грустит полковник захарченко,1
глядя на эти лица майдана сразу понимаешь почему сейчас такой пипец и почему у них дебальцевский котел это,1
гнап шквариться по повній аби гріха не буде,0
гниди здали крим україна майдан регіонали порошенко люстрація яценюк турчинов тимошенко,0
гномы не хотят скакать крутитьнаждак,0
говно в сравнении с первым украинским электромобилем за нами будущее,1
говнопольский знову поел говна страна404 йоговисокоповажнiсть,0
говнопольский совестливо опустил их далю грибаускайте обосралась видео забытаяперемога насралося,0
говорити що в україна немає достойних кандидатів в уряд це іноземні найманці вже привели країну до краху але зрадникам цього мало,0
говорить не поширюйте,0
говорят lift купил motorola говорят,1
говорят в крыму пройдет пивной фест и его еще немцы будут организовывать кажись тотальная намечается,0
говорят не фейк ойвей таквсеибыло,1
говорят что безлера словили днр лнр ордило україна зсу безлер,1
говорят что царь не настоящий,0
года американские делегаты собираются в крым мэр столицы симферополя виктор агеев и глава,0
года за прожиточный минимум в украине можно купить только половину потр корзины,0
года президент еврокомиссии заявил что украине не,0
года президент еврокомиссии заявил что украине не станет членом ес и нато еще минимум 25 лет …,0
года президент еврокомиссии заявил что украине не станет членом ес и нато еще минимум 25 лет новости,0
год беспощадной борьбы с коррупцией украина поднялась на 1одну ступеньку с 131 на 130 место в мире,1
го дивовижні намагаємось підняти рівень проактивності людей щоб не жалілись що всюди,0
годовщина майдана а в сша пресса даже не упомянула никому не интересно та це ж,0
гол jrmoraes10 був переможний ������������✌ всій команді дякую за перемогу динамо…,1
гола дивка савченко савченко голодивка,0
голландия руками и ногами выпихивает украину из европы нерабыдло,0
голландцы радуются результатам референдума видео крутитьнаждак,0
голландяку на гиляку евроукры провокациякгб мордор голодомор перфоманс десталинизация чекизм,1
голова державної фіскальної служби україни роман насиров вважає злочином блокування націоналістами російських фур на заході країни,0
головне що не грузинські консерви а так,1
головполіцай києва наркоман та коханець авакова юрій зозуля аваков мвс поліція менти україна майдан,0
голодные и замерзшие москали часами стоят в очереди на выставку серов а хоть посмотрим как персики выглядят мыздобулы,1
голодраньская зависть видео насралося мыздобулы,0
голосеевская рда обслужила за 10 мин прям покращення на лицо радуюсь,1
голос країни 6 хто став переможцем конкурсу україна культура,1
голосование завершилось янукович занял 1 место в рейтинге коррупционеров мира,1
голо сувалка на евроньюс,0
голосуймо не за гречку майдан україна революція цвк вибори,0
гомосектор сливают звырячепобыття страна404,0
гонка ещё не стартовала а я уже победил mainiracing,1
гонтарева забухала по новому україна майдан революція девальвація гривня долар реформи,0
гонтарева працює на інтереси російських банків що захоплюють україну майдан нацбанк україна порошенко,0
гонтарева та порошенко богатіють а українці у злиднях україна девальвація saveuatwi,0
гонтарєва зі своїм кумом порошенко обібрали україну до нитки і чекають траншу мвф україна нбу,0
гончаренко – бывший регионал экс председатель одесского областного совета от партии регионов думаете,0
гоп стоп зрада крутитьнаждак звырячепобыття вечеранахуторе страна404,0
гордость украинского ракетостроения американская ракета falcon 9 взорвалась у чубатых траур,0
горе то какое опять карта украина без крым крымнаш,0
горные блины или 1 57 млн туристов знаетеливышо невсётакоднозначно крутитьнаждак,0
город лембург построенный львом московитом гttp картинка знаетеливышо крутитьнаждак,0
городом европы однозначно за это и накатить не грех,1
городраньская зависть видео мыздобулы насралося,0
город с июля 2015 был демилитаризованной зоной укропам срочно нужна была и они вошли в пустое широкино,1
гортайте далі чергова нічо цікавого за підозрою в посяганні на територіальну цілісність і,0
горшки побиты со всеми украина в шаге от международной изоляции геополитика актуально украина,0
госбюджет 2016 во сколько украинцам обойдутся государственные медиа и регуляторы,0
госпиталь госпиталь волонтёры ёбаный пиздец совок в головах,0
госпогранслужба подтвердила крутитьнаждак танецперемог,0
госпогранслужба рф дает добро крутитьнаждак,0
господам европа быдлу ж а новости покаещеукраина ихнравы цирк укры,0
господа ми ради за китайцев ви зрадники то е зрада украина ан225,0
господа ми рады за китайцев ви зрадники то е зрада украина ан225,0
господи а можно как то вернуть её обратно в россию,0
господи да все же просто рошен липецк,0
господи прости украіну ато аборт лбгт корупція — разбитая,0
госспецсвязь отказала в аттестации системы электронного декларирования,0
государственные деньги беспалевно тратят на рекламу министра петренко это,0
государственный укргазбанк заплатил миллионы за рекламу на 5 канале порошенко порошенко,0
готовится очередная,1
готовлю кексички один уже вылез за границы формы,0
готовь зраду летом гопакнаграблях несостоявшаясяперемога,0
гп антонов заключил партнерство с reliance defence для покорения индийского рынка впк объемом $40 млрд,1
гпу закрыла дело против экс регионала ефремова и сняла обвинение в разжигании межнациональной розни,0
гпу ловить покемонiв донбас сепаратизм лнр,0
гпу почала звільняти працівників що вели справу діамантових прокурорів завтра на 11 00 на різницькій мітинг в їх підтримку,0
гпу приостановила расследование против пшонки,0
гпу підтвердила існування справи щодо факту хабарництва де фігурує яценюк яценюк взятки здобулы,0
граблі по новому україна революція ато майдан порошенко тимошенко,0
граждане майдан не зря стояв,1
гражданская война не не слышали,1
гражданские побили азов та це ж мега ватная ультра сепарская мега,0
график курса доллара в польше очевидно там тоже гонтарева и,0
граф сурков шатунский и его деяния ожидаемаяперемога нерабыдло гопакнаграблях потерьнет,0
грем филипс зачетно троллит упоротых украинцев в марселе эталонныедебилы упыриведение,1
гречка 53 грн ви що їбан*лись житипоновому україна гречка,0
грибы нашли жилетку чтобы поплакать видео несостоявшаясяперемога,0
грибы против людей краматорск славянск донецк,1
григоришин таки набув українське громадянство,0
гриз яблуко розірвав рот,1
грицак себя попутно от увольнения обезопасил теперь несмотря на все претензии к работе сбу его нельзя тронуть бо,0
гройсман возив тітушок у київ україна майдан імпічмент люстрація вибори,0
гройсман відмовився ставити відставку уряду на сигнальне голосування таки є,0
гройсман отказался возглавлять кабмин а я предупреждал что нужно ко вторнику запасаться попкорном но за очередной вы не слушали,0
гройсман падлюка залишив у моєму підїзді сміття та втік запоріжжя файнезапоріжжя,0
гройсман сепар україна донбас ато майдан рада,0
гройсман це яценюк №2 порошенко тарифи рада україна майдан революція,0
громадське дает стримы по турции смотрит чуть больше чем никто,1
громадський бюджет львова як це працює львів реформи,1
громадськість ужгород святкує чергову як у міста громадський бюджет з`явився,1
громкий скандал на украине всу продали ополченцам боевую технику подаренную байденом здобулы,0
грохотом свидомых пуканов удовлетворён здобулы потусторону приехали выборы мартышкаиочки,0
грошей немає але ви там тримайтеся с,0
гроши для москалей липецкая фабрика roshen погасила 181млн руб неуплаченных налогов всесразудосталикошельки,0
гроши для москалей фабрика roshen погасила 181 миллион рублей неуплаченных налогов всесразудосталикошельки,0
грошове забезпечення військовослужбовців збройних сил україни,0
грузинская зрада саакашвили картинка крутитьнаждак йоговисокоповажнiсть,0
грузинская мафия победила в бывшей украине хохлы это скачите далее с кровавым порошенко,1
грузинская перемого зрада невсётакоднозначно крутитьнаждак,0
груз фонда гиркина не пускают из ордо в орло,0
грузія дає 1000 га узбережжя інвестору нового порту і звільняє від податків уявляю яка була б в укр медіа,0
группу из 24 хохлов развернули в аэропорту шарль де голль в париже по указанию сша,0
грустная песенка про то как ще нэ вмэрла с каждым днём всё больше становится не актуальной украина воляабосмэрть,0
грушникам ерофееву и александрову дали по 14 лет,1
